證券代碼,簡稱,年月日,收盤價(元)
2415,錩新,20161230,23.2248
2417,圓剛,20161230,10.6625
2419,仲琦,20161230,19.485
2420,新巨,20161230,33.4156
2421,建準,20161230,26.3621
2423,固緯,20161230,18.1725
2424,隴華,20161230,37.1626
2425,承啟,20161230,19.5125
2493,揚博,20161230,25.3131
2495,普安,20161230,15.4223
2496,卓越,20161230,91.023
2497,怡利電,20161230,31.3895
2498,宏達電,20161230,78.1222
2501,國建,20161230,17.2945
2504,國產,20161230,7.2567
2505,國揚,20161230,17.9535
2506,太設,20161230,10.9373
2509,全坤建,20161230,16.4743
2511,太子,20161230,9.9853
2514,龍邦,20161230,16.8124
2369,菱生,20161230,10.724
2371,大同,20161230,9.54
2476,鉅祥,20161230,24.1758
2477,美隆電,20161230,15.8376
2478,大毅,20161230,18.5127
2480,敦陽科,20161230,25.8167
2481,強茂,20161230,15.894
2482,連宇,20161230,12.7848
2483,百容,20161230,16.5756
2484,希華,20161230,17.6129
2485,兆赫,20161230,30.75
2486,一詮,20161230,8.94
2488,漢平,20161230,40.2245
2489,瑞軒,20161230,20.1785
2491,吉祥全,20161230,7.53
2492,華新科,20161230,34.2962
2443,億麗,20161230,6.17
2444,兆勁,20161230,10.9123
2449,京元電子,20161230,24.0233
2548,華固,20161230,55.8934
2597,潤弘,20161230,34.7797
2450,神腦,20161230,49.8298
2451,創見,20161230,79.9837
2453,凌群,20161230,10.0436
2454,聯發科,20161230,192.25
2455,全新,20161230,48.1475
2524,京城,20161230,19.6345
2527,宏璟,20161230,17.5046
2528,皇普,20161230,5.8769
2530,華建,20161230,12.4236
2612,中航,20161230,23.5522
2613,中櫃,20161230,12.8587
2614,東森,20161230,6.8304
2615,萬海,20161230,15.71
2616,山隆,20161230,26.2904
2617,台航,20161230,11.7212
2618,長榮航,20161230,14.2812
2633,台灣高鐵,20161230,17.8007
2634,漢翔,20161230,36.672
2636,台驊投控,20161230,21.5626
2637,慧洋-KY,20161230,28.0696
2534,宏盛,20161230,20.8616
2535,達欣工,20161230,18.2813
2536,宏普,20161230,24.4412
2537,聯上發,20161230,8.8107
2538,基泰,20161230,9.2498
2539,櫻花建,20161230,20.641
2540,愛山林,20161230,24.05
2712,遠雄來,20161230,26.1615
2722,夏都,20161230,41.9652
2723,美食-KY,20161230,237.933
2727,王品,20161230,124.15
2731,雄獅,20161230,80.593
2542,興富發,20161230,40.373
2543,皇昌,20161230,8.9444
2545,皇翔,20161230,38.6232
2515,中工,20161230,6.046
2546,根基,20161230,15.9459
2547,日勝生,20161230,8.835
2516,新建,20161230,6.7788
2520,冠德,20161230,18.6491
2609,陽明,20161230,10.0944
2834,臺企銀,20161230,7.6164
2836,高雄銀,20161230,8.5283
2838,聯邦銀,20161230,8.2885
2841,台開,20161230,10.15
2845,遠東銀,20161230,8.4825
2849,安泰銀,20161230,13.8466
2850,新產,20161230,25.0398
2851,中再保,20161230,14.1716
2852,第一保,20161230,12.3076
2855,統一證,20161230,10.856
2867,三商壽,20161230,16.8651
2880,華南金,20161230,14.9597
2881,富邦金,20161230,48.6765
2610,華航,20161230,8.8998
2611,志信,20161230,6.3624
2642,宅配通,20161230,24.0375
2701,萬企,20161230,13.1057
2702,華園,20161230,14.1348
2704,國賓,20161230,21.8336
2705,六福,20161230,14.8165
2889,國票金,20161230,8.0917
2890,永豐金,20161230,8.5653
2891,中信金,20161230,16.8055
2892,第一金,20161230,15.9622
2901,欣欣,20161230,24.7808
2903,遠百,20161230,15.4921
2904,匯僑,20161230,22.7588
2905,三商,20161230,20.0775
2906,高林,20161230,10.3271
2908,特力,20161230,19.4513
2910,統領,20161230,38.4179
2911,麗嬰房,20161230,10.7271
2912,統一超,20161230,223.548
2913,農林,20161230,12.9381
2915,潤泰全,20161230,49.9395
2923,鼎固-KY,20161230,19.4752
2706,第一店,20161230,15.7704
2707,晶華,20161230,135.05
2601,益航,20161230,6.1569
2603,長榮,20161230,10.1045
2605,新興,20161230,18.8849
2606,裕民,20161230,23.5764
3006,晶豪科,20161230,32.4229
3008,大立光,20161230,3715.15
3010,華立,20161230,43.238
3011,今皓,20161230,7.39
3013,晟銘電,20161230,17.16
3014,聯陽,20161230,28.8163
3015,全漢,20161230,22.2448
3016,嘉晶,20161230,19.4325
3017,奇鋐,20161230,24.625
3018,同開,20161230,16.4081
3019,亞光,20161230,29.654
3021,鴻名,20161230,12.1818
3022,威強電,20161230,63.0323
3023,信邦,20161230,68.133
3024,憶聲,20161230,6.9672
3025,星通,20161230,11.2828
3026,禾伸堂,20161230,30.3918
3027,盛達,20161230,12.1986
3028,增你強,20161230,16.1497
3029,零壹,20161230,16.9534
2607,榮運,20161230,12.5124
2608,嘉里大榮,20161230,43.0473
2882,國泰金,20161230,45.8965
2883,開發金,20161230,6.5342
2884,玉山金,20161230,16.5309
2885,元大金,20161230,11.5351
2886,兆豐金,20161230,21.7914
2887,台新金,20161230,11.0588
2888,新光金,20161230,7.5371
2929,淘帝-KY,20161230,90.8974
2936,客思達-KY,20161230,42.4718
3042,晶技,20161230,39.3826
3043,科風,20161230,2.1
3044,健鼎,20161230,69.0568
3045,台灣大,20161230,99.6666
3046,建碁,20161230,16.0608
3047,訊舟,20161230,10.3555
3048,益登,20161230,15.6954
3049,和鑫,20161230,8.1796
3050,鈺德,20161230,10.4079
3051,力特,20161230,4.89
3052,夆典,20161230,7.8177
3054,立萬利,20161230,24.3704
3055,蔚華科,20161230,17.0306
3002,歐格,20161230,10.1572
2739,寒舍,20161230,30.6112
2748,雲品,20161230,41.2566
2801,彰銀,20161230,16.1422
2809,京城銀,20161230,23.4841
2812,台中銀,20161230,6.8411
2816,旺旺保,20161230,14.4689
2820,華票,20161230,12.3961
3003,健和興,20161230,37.0268
3004,豐達科,20161230,48.9214
3005,神基,20161230,36.0051
2823,中壽,20161230,30.2208
2832,台產,20161230,18.3585
3033,威健,20161230,16.3684
3034,聯詠,20161230,102.583
3035,智原,20161230,29.6508
3036,文曄,20161230,40.8423
3037,欣興,20161230,12.1406
3038,全台,20161230,9.3296
3040,遠見,20161230,36.4348
3041,揚智,20161230,24.9
3030,德律,20161230,36.0706
3031,佰鴻,20161230,11.9107
3032,偉訓,20161230,36.1153
3056,總太,20161230,16.5371
3057,喬鼎,20161230,30.0801
3058,立德,20161230,10.5435
3059,華晶科,20161230,21.7144
3060,銘異,20161230,32.3096
3062,建漢,20161230,19.1089
3090,日電貿,20161230,22.8185
3092,鴻碩,20161230,19.7134
3094,聯傑,20161230,20.3356
3209,全科,20161230,22.7768
3229,晟鈦,20161230,11.25
3231,緯創,20161230,23.6316
3257,虹冠電,20161230,33.6738
3266,昇陽,20161230,11.0878
3296,勝德,20161230,12.2403
3305,昇貿,20161230,30.3218
3308,聯德,20161230,7.77
3311,閎暉,20161230,24.4203
3312,弘憶股,20161230,6.583
3321,同泰,20161230,13.4809
3419,譁裕,20161230,16.0993
3432,台端,20161230,12.1094
3437,榮創,20161230,21.5927
3443,創意,20161230,76.8009
3450,聯鈞,20161230,127.359
3454,晶睿,20161230,81.185
3481,群創,20161230,11.4619
3406,玉晶光,20161230,110.706
3413,京鼎,20161230,84.084
3416,融程電,20161230,49.8272
3338,泰碩,20161230,32.2966
3346,麗清,20161230,61.0953
3356,奇偶,20161230,40.9811
3376,新日興,20161230,79.2858
3380,明泰,20161230,19.2395
3383,新世紀,20161230,11.4635
3130,一零四,20161230,132.817
3149,正達,20161230,20.5
3164,景岳,20161230,22.6653
3167,大量,20161230,24.4448
3189,景碩,20161230,70.1697
3518,柏騰,20161230,21.2574
3528,安馳,20161230,27.0194
3532,台勝科,20161230,63.3272
3533,嘉澤,20161230,93.055
3535,晶彩科,20161230,17.1986
3494,誠研,20161230,12.45
3501,維熹,20161230,47.7352
3504,揚明光,20161230,25.8649
3515,華擎,20161230,36.4814
3653,健策,20161230,46.7704
3661,世芯-KY,20161230,31.0818
3665,貿聯-KY,20161230,159.61
3669,圓展,20161230,19.6914
3673,TPK-KY,20161230,56.5738
3536,誠創,20161230,17.1827
3545,敦泰,20161230,45.7705
3679,新至陞,20161230,66.4431
3576,聯合再生,20161230,15.016
3550,聯穎,20161230,14.2766
3557,嘉威,20161230,5.6549
3563,牧德,20161230,60.27
3682,亞太電,20161230,15.7856
3645,達邁,20161230,27.7011
3583,辛耘,20161230,57.47
3588,通嘉,20161230,35.3971
3591,艾笛森,20161230,13.1786
3593,力銘,20161230,11.8851
3596,智易,20161230,53.9631
4108,懷特,20161230,29.4347
4119,旭富,20161230,73.0807
4133,亞諾法,20161230,36.7167
3605,宏致,20161230,23.943
3607,谷崧,20161230,29.6651
3617,碩天,20161230,93.4093
4137,麗豐-KY,20161230,141.172
3622,洋華,20161230,11.8475
3701,大眾控,20161230,13.92
3702,大聯大,20161230,35.9035
3703,欣陸,20161230,10.0615
3704,合勤控,20161230,14.3368
3705,永信,20161230,43.6652
3706,神達,20161230,29.942
3708,上緯投控,20161230,70.8759
4104,佳醫,20161230,42.7015
4106,雃博,20161230,33.3747
4142,國光生,20161230,21.4967
4164,承業醫,20161230,41.9938
4190,佐登-KY,20161230,80.042
4306,炎洲,20161230,11.8832
4414,如興,20161230,17.3545
4141,龍燈-KY,20161230,31.919
3686,達能,20161230,22.1913
3694,海華,20161230,14
4426,利勤,20161230,98.7873
4438,廣越,20161230,135.628
4526,東台,20161230,21.0125
4532,瑞智,20161230,30.6814
4720,德淵,20161230,14.52
4722,國精化,20161230,31.6387
4737,華廣,20161230,54.3892
4739,康普,20161230,40.2931
4746,台耀,20161230,89.903
4555,氣立,20161230,59.085
4557,永新-KY,20161230,67.6442
4755,三福化,20161230,29.5462
4763,材料-KY,20161230,102.6
4904,遠傳,20161230,69.0852
4906,正文,20161230,23.0725
4912,聯德控股-KY,20161230,78.1308
4915,致伸,20161230,41.8137
4916,事欣科,20161230,30.7102
4536,拓凱,20161230,96.7662
4545,銘鈺,20161230,41.7699
4551,智伸科,20161230,131.566
4552,力達-KY,20161230,106.054
4919,新唐,20161230,36.6516
4927,泰鼎-KY,20161230,29.1213
4930,燦星網,20161230,11.7
4994,傳奇,20161230,66.9886
4999,鑫禾,20161230,49.8076
5007,三星,20161230,52.4654
5203,訊連,20161230,75.1114
5215,科嘉-KY,20161230,27.8586
5284,jpp-KY,20161230,53.8567
5285,界霖,20161230,33.2263
5288,豐祥-KY,20161230,75.62
5469,瀚宇博,20161230,16.9511
5471,松翰,20161230,30.8454
5484,慧友,20161230,11.089
5515,建國,20161230,8.2852
5225,東科-KY,20161230,27.4506
5234,達興材料,20161230,34.4217
5243,乙盛-KY,20161230,36.86
5258,虹堡,20161230,37.5997
5269,祥碩,20161230,268.169
4968,立積,20161230,56.988
4976,佳凌,20161230,23.3845
4943,康控-KY,20161230,55.1176
4952,凌通,20161230,35.2845
4956,光鋐,20161230,19.6103
4958,臻鼎-KY,20161230,61.7044
4960,誠美材,20161230,13.65
4977,眾達-KY,20161230,82.5813
5388,中磊,20161230,74.395
5434,崇越,20161230,79.9033
5522,遠雄,20161230,33.4862
5525,順天,20161230,12.8527
5531,鄉林,20161230,9.2874
5534,長虹,20161230,59.1921
4934,太極,20161230,25.7453
4935,茂林-KY,20161230,68.7152
4938,和碩,20161230,60.4184
4942,嘉彰,20161230,24.9487
5538,東明-KY,20161230,27.7652
5607,遠雄港,20161230,13.797
5608,四維航,20161230,13.3858
5706,鳳凰,20161230,31.0097
5533,皇鼎,20161230,15.5252
5519,隆大,20161230,9.625
5521,工信,20161230,8.9835
5871,中租-KY,20161230,51.0751
5880,合庫金,20161230,13.1048
5906,台南-KY,20161230,12
5907,大洋-KY,20161230,19.6992
6005,群益證,20161230,9.033
6024,群益期,20161230,25.3568
6108,競國,20161230,25.4719
6168,宏齊,20161230,9.5071
6172,互億,20161230,10.9109
6142,友勁,20161230,6.1
6152,百一,20161230,9.99
6153,嘉聯益,20161230,17.5683
6155,鈞寶,20161230,16.7479
6164,華興,20161230,12.7816
6165,浪凡,20161230,15.4
6166,凌華,20161230,59.9526
6191,精成科,20161230,12.0711
6213,聯茂,20161230,32.1937
6214,精誠,20161230,54.8101
6215,和椿,20161230,11.8523
6216,居易,20161230,27.7699
6224,聚鼎,20161230,55.4839
6225,天瀚,20161230,3.55
6226,光鼎,20161230,6.4652
6192,巨路,20161230,50.4233
6176,瑞儀,20161230,52.6459
6177,達麗,20161230,16.4392
6183,關貿,20161230,24.7264
6184,大豐電,20161230,30.4587
6189,豐藝,20161230,28.5188
6112,聚碩,20161230,25.0035
6115,鎰勝,20161230,41.5464
6116,彩晶,20161230,6.7807
6117,迎廣,20161230,12.2222
6120,達運,20161230,12.0768
6128,上福,20161230,38.6029
6131,鈞泰,20161230,43.608
6133,金橋,20161230,8.9533
6136,富爾特,20161230,22.1594
6139,亞翔,20161230,35.7954
6141,柏承,20161230,10.2288
6196,帆宣,20161230,27.5667
6197,佳必琪,20161230,26.3572
6201,亞弘電,20161230,28.7209
6202,盛群,20161230,46.6952
6205,詮欣,20161230,28.4152
6206,飛捷,20161230,88.2914
6209,今國光,20161230,20.1016
6230,尼得科超眾,20161230,130.985
6235,華孚,20161230,19.3399
6239,力成,20161230,83.2174
6243,迅杰,20161230,14.05
6251,定穎,20161230,9.8392
6257,矽格,20161230,22.1953
6269,台郡,20161230,68.5224
6451,訊芯-KY,20161230,98.6018
6456,GIS-KY,20161230,87.84
6464,台數科,20161230,118.03
6477,安集,20161230,18.1602
6504,南六,20161230,148.805
6505,台塑化,20161230,108.423
6405,悅城,20161230,15.9643
6409,旭隼,20161230,413.989
6412,群電,20161230,47.6415
6414,樺漢,20161230,369.985
6415,矽力-KY,20161230,452.048
6426,統新,20161230,52.353
6431,光麗-KY,20161230,7.9741
6442,光聖,20161230,45.4267
6443,元晶,20161230,9.8935
6449,鈺邦,20161230,29.8635
6271,同欣電,20161230,143.032
6277,宏正,20161230,77.8384
6278,台表科,20161230,25.8663
6281,全國電,20161230,60.6382
6282,康舒,20161230,22.7872
6283,淳安,20161230,26.02
6285,啟碁,20161230,83.1145
6289,華上,20161230,6.6588
6605,帝寶,20161230,83.1892
8011,台通,20161230,20.7632
8016,矽創,20161230,97.9677
8021,尖點,20161230,18.6138
8033,雷虎,20161230,10.1102
8039,台虹,20161230,32.2726
8046,南電,20161230,24.4541
8070,長華,20161230,132.873
8072,陞泰,20161230,22.087
6531,愛普,20161230,72.0346
8222,寶一,20161230,23.801
8249,菱光,20161230,19.701
8261,富鼎,20161230,21.5689
8271,宇瞻,20161230,31.1469
8341,日友,20161230,109.489
6525,捷敏-KY,20161230,49.66
8114,振樺電,20161230,167.518
8131,福懋科,20161230,22.2499
8150,南茂,20161230,22.0118
8467,波力-KY,20161230,31.6585
8163,達方,20161230,20.1285
8201,無敵,20161230,8.19
8210,勤誠,20161230,40.5814
8213,志超,20161230,28.0467
8215,明基材,20161230,14.5597
8374,羅昇,20161230,17.7485
8404,百和興業-KY,20161230,36.4885
8411,福貞-KY,20161230,33.8775
8422,可寧衛,20161230,154.766
8081,致新,20161230,66.5473
8101,華冠,20161230,10.3
8103,瀚荃,20161230,26.6115
8105,凌巨,20161230,15.7464
8110,華東,20161230,10.5124
8112,至上,20161230,22.5486
8427,基勝-KY,20161230,64.5513
8429,金麗-KY,20161230,35.5086
8442,威宏-KY,20161230,47.6842
8443,阿瘦,20161230,17.3904
8454,富邦媒,20161230,191.181
8462,柏文,20161230,76.6943
8463,潤泰材,20161230,17.0854
8464,億豐,20161230,322.778
9907,統一實,20161230,12.4817
9908,大台北,20161230,23.4555
9910,豐泰,20161230,98.3983
9911,櫻花,20161230,31.4645
9912,偉聯,20161230,7.82
9914,美利達,20161230,141.605
9917,中保科,20161230,84.6358
9918,欣天然,20161230,30.6816
9919,康那香,20161230,10.6927
9921,巨大,20161230,180.194
9924,福興,20161230,32.6652
9925,新保,20161230,37.4986
9926,新海,20161230,39.8439
9927,泰銘,20161230,31.7724
9928,中視,20161230,8.3473
9929,秋雨,20161230,13.0362
9930,中聯資源,20161230,50.6247
9931,欣高,20161230,29.16
9933,中鼎,20161230,46.1636
9934,成霖,20161230,12.6499
9935,慶豐富,20161230,8.84
9937,全國,20161230,38.1153
9938,百和,20161230,90.9628
8466,美吉吉-KY,20161230,114.157
9136,巨騰-DR,20161230,9.7048
9188,精熙-DR,20161230,2.8529
9802,鈺齊-KY,20161230,63.317
9902,台火,20161230,9.2461
9904,寶成,20161230,38.3038
9905,大華,20161230,22.821
9906,欣巴巴,20161230,17.4132
8473,山林水,20161230,49.7988
8488,吉源-KY,20161230,42.3152
8926,台汽電,20161230,21.3832
8940,新天地,20161230,14.35
8996,高力,20161230,54.1329
9103,美德醫療-DR,20161230,1.8
910322,康師傅-DR,20161230,17.3273
9105,泰金寶-DR,20161230,2.3738
910861,神州-DR,20161230,11.2982
9110,越南控-DR,20161230,3.8
911608,明輝-DR,20161230,1.986
911616,杜康-DR,20161230,1.97
911622,泰聚亨-DR,20161230,12.5
911868,同方友友-DR,20161230,2.26
912000,晨訊科-DR,20161230,2.0981
912398,友佳-DR,20161230,6.5952
9941,裕融,20161230,67.3987
9942,茂順,20161230,79.1236
9943,好樂迪,20161230,47.743
9944,新麗,20161230,20.1872
9945,潤泰新,20161230,24.5289
9946,三發地產,20161230,9.2924
9955,佳龍,20161230,15.8
9939,宏全,20161230,49.9259
9940,信義,20161230,30.8333
9958,世紀鋼,20161230,9.5493
1215,卜蜂,20161230,42.3652
1216,統一,20161230,51.5117
1217,愛之味,20161230,7.42
1218,泰山,20161230,14.3689
1219,福壽,20161230,15.6038
1220,台榮,20161230,10.3504
1225,福懋油,20161230,46.2618
1227,佳格,20161230,73.5972
1229,聯華,20161230,21.3427
1231,聯華食,20161230,28.5593
1232,大統益,20161230,80.789
1233,天仁,20161230,35.2127
1234,黑松,20161230,30.6897
1235,興泰,20161230,27.4242
1236,宏亞,20161230,17.9754
1256,鮮活果汁-KY,20161230,118.943
9935,慶豐富,20170103,8.9776
9937,全國,20170103,38.1153
9938,百和,20170103,91.0581
9939,宏全,20170103,50.3996
9940,信義,20170103,30.8812
9941,裕融,20170103,67.3114
9942,茂順,20170103,77.9035
9943,好樂迪,20170103,47.5565
9944,新麗,20170103,20.2838
9945,潤泰新,20170103,24.4955
9946,三發地產,20170103,9.38
9955,佳龍,20170103,15.9
9958,世紀鋼,20170103,9.5592
1229,聯華,20170103,21.3911
1231,聯華食,20170103,29.0643
1232,大統益,20170103,80.9811
1233,天仁,20170103,35.1648
1101,台泥,20170103,31.6728
1102,亞泥,20170103,24.7829
1103,嘉泥,20170103,8.2252
1104,環泥,20170103,23.263
1108,幸福,20170103,9.0187
1109,信大,20170103,9.3923
1110,東泥,20170103,15.6545
1201,味全,20170103,16.6013
1203,味王,20170103,22.0941
1210,大成,20170103,27.8399
1213,大飲,20170103,16.8
1215,卜蜂,20170103,43.6877
1216,統一,20170103,51.4153
1217,愛之味,20170103,7.33
1218,泰山,20170103,14.4171
1219,福壽,20170103,15.5057
1220,台榮,20170103,10.2555
1225,福懋油,20170103,46.3582
1227,佳格,20170103,73.2129
1236,宏亞,20170103,17.8777
1339,昭輝,20170103,37.4721
1340,勝悅-KY,20170103,39.6204
1402,遠東新,20170103,23.0517
1409,新纖,20170103,8.6611
1410,南染,20170103,23.5863
1413,宏洲,20170103,5.55
1414,東和,20170103,5.9113
1416,廣豐,20170103,20.7217
1417,嘉裕,20170103,4.9244
1418,東華,20170103,17.6796
1419,新紡,20170103,39.1304
1423,利華,20170103,6.6702
1432,大魯閣,20170103,13.3152
1434,福懋,20170103,27.6052
1435,中福,20170103,4.2
1436,華友聯,20170103,36.6501
1437,勤益控,20170103,15.7884
1438,三地開發,20170103,8.44
1439,中和,20170103,13.8176
1440,南紡,20170103,12.0322
1441,大東,20170103,6.8183
1442,名軒,20170103,16.7659
1256,鮮活果汁-KY,20170103,118.943
1301,台塑,20170103,85.5745
1303,南亞,20170103,68.8621
1234,黑松,20170103,30.4997
